name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Gustavo A Madero, CDMX, México",2024-04-16,33,13.2,24.2,30.6,13.2,23.5,3.5,30,0,0,0,,0,0,26.3,20.1,133.2,1012.2,57.5,11,314.5,27.3,10,,2024-04-16T06:17:37,2024-04-16T18:54:53,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-17,30.8,11,22.7,29.5,11,22.2,7.6,41.2,0,0,0,,0,0,32.4,21.4,236.2,1012.2,31.5,8.1,318.4,27.4,10,,2024-04-17T06:16:52,2024-04-17T18:55:11,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-18,31,13,22.6,29,13,22.3,7.5,40.6,0.6,100,4.17,rain,0,0,26.6,21.7,68.4,1014,39.6,7.8,304.9,26.4,10,,2024-04-18T06:16:08,2024-04-18T18:55:29,0.33,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-19,29.7,15,20.7,28.7,15,20.6,8.6,48.1,11.1,100,16.67,rain,0,0,53.6,18.4,0.9,1016.5,56.5,8.9,272,23.3,10,,2024-04-19T06:15:24,2024-04-19T18:55:47,0.36,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-20,27.2,14.6,19.8,26.6,14.6,19.8,11.3,61.2,0.198,100,4.17,rain,0,0,24.5,21.9,345.1,1018.2,67.5,7.7,231.3,19.8,9,,2024-04-20T06:14:42,2024-04-20T18:56:05,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2024-04-21,27.8,13,19.5,27.3,13,19.4,10.1,58.1,0,0,0,,0,0,39.6,45.3,6.1,1015.3,40.4,8.8,303.9,26.2,10,,2024-04-21T06:13:59,2024-04-21T18:56:24,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-22,25,11.1,17.8,25,11.1,17.8,11.3,67.5,4.6,100,8.33,rain,0,0,32.4,22.6,25.8,1017.1,57.4,8.1,199.5,17.3,8,,2024-04-22T06:13:18,2024-04-22T18:56:42,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-23,26.3,8.1,19.6,26.3,8.1,19.6,10.1,58.5,1,100,4.17,rain,0,0,29.9,21,37.2,1015.4,39.8,6.4,285.3,24.6,9,,2024-04-23T06:12:37,2024-04-23T18:57:01,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-24,28.1,12.2,20.8,26.8,12.2,20.6,5.9,42.4,1,100,8.33,rain,0,0,40.7,22.7,58.6,1017.6,38.5,8.8,286.1,24.7,10,,2024-04-24T06:11:56,2024-04-24T18:57:20,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-25,29.7,13,21.8,28.2,13,21.6,6.4,39.5,1,100,4.17,rain,0,0,25.2,25.6,137.6,1015.3,52.1,8.8,270.2,23.4,9,,2024-04-25T06:11:17,2024-04-25T18:57:40,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-26,26.1,14.3,20.8,26.1,14.3,20.8,7.6,44.2,0.2,100,4.17,rain,0,0,44.6,22.7,250.5,1014.1,64.9,7.9,263.9,22.8,10,,2024-04-26T06:10:38,2024-04-26T18:58:00,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-27,27.9,15.2,20.7,26.7,15.2,20.6,5.3,39.4,0,0,0,,0,0,36.7,25.8,191.4,1012.5,52.4,9.3,311.8,26.8,10,,2024-04-27T06:10:00,2024-04-27T18:58:20,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-28,28.9,10.9,21.4,27.3,10.9,21.2,1.8,30.6,0,0,0,,0,0,44.6,28.7,174.6,1011.6,29.7,12.8,332.8,28.8,10,,2024-04-28T06:09:23,2024-04-28T18:58:40,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-29,29.5,11.1,21.4,27.7,11.1,21.1,3.6,33.7,0,0,0,,0,0,51.8,22.3,159.9,1009.3,24.8,9.4,329.9,28.5,10,,2024-04-29T06:08:46,2024-04-29T18:59:00,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-30,29.3,7.6,20.7,27.7,7.6,20.3,3.9,37.3,0,0,0,,0,0,30.6,14.8,93.7,1013.4,34.6,8.7,314,27.1,10,,2024-04-30T06:08:10,2024-04-30T18:59:21,0.74,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
