name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Gustavo A Madero, CDMX, México",2024-03-11,27.5,4.9,18.4,26.5,4.9,18.3,4.8,45,0,0,0,,0,0,64.8,23,80.3,1013.7,19.6,10.1,293.1,25.5,10,,2024-03-11T06:47:33,2024-03-11T18:45:17,0.05,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-12,28,12.4,20.6,26.7,12.4,20.4,4.9,40.4,0,0,0,,0,0,36,21.6,203.8,1015.2,27.8,11.9,299,25.8,10,,2024-03-12T06:46:43,2024-03-12T18:45:35,0.08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2024-03-13,28,4,19.2,27,4,19,1.9,33.9,0,0,0,,0,0,36,15.4,141.3,1012.5,40.5,10,301,26,10,,2024-03-13T06:45:53,2024-03-13T18:45:52,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-14,30.1,12.4,21,28.3,12.4,20.6,2.9,35.1,0,0,0,,0,0,36,27.6,165.6,1008.7,44.8,9.4,309.5,26.7,10,,2024-03-14T06:45:03,2024-03-14T18:46:08,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-15,29.2,5.5,19.9,27.6,5.5,19.6,0.4,31.6,0,0,0,,0,0,35.6,24,99.5,1012.4,37.4,10.2,308.3,26.6,10,,2024-03-15T06:44:12,2024-03-15T18:46:25,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-16,29.4,6.4,20.7,27.8,6.4,20.4,2.7,34.9,0,0,0,,0,0,46.1,25.9,179.3,1009.9,17.2,9.9,304.6,26.3,10,,2024-03-16T06:43:22,2024-03-16T18:46:41,0.25,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-17,28.9,8.9,20.7,27.5,8.9,20.5,-0.3,26.7,0,0,0,,0,0,39.6,19.9,182.2,1013.1,62.2,12.4,282.6,24.3,10,,2024-03-17T06:42:31,2024-03-17T18:46:58,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-18,29.2,5.7,21.7,27.5,5.7,21.3,1.3,29.8,0,0,0,,0,0,33.1,22.2,333.9,1013.5,49.9,12.2,310.5,26.8,10,,2024-03-18T06:41:40,2024-03-18T18:47:14,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-19,34.9,8.6,20.9,34.8,8.6,20.8,7.9,46.6,0,0,0,,0,0,32.4,14.4,39,1013.4,66.6,9.6,267.9,23,9,,2024-03-19T06:40:48,2024-03-19T18:47:29,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-20,28.2,16.6,22,27,16.6,21.8,6.4,38.7,0,0,0,,0,0,36,25.7,350.8,1013.4,62,11.3,293.8,25.3,10,,2024-03-20T06:39:57,2024-03-20T18:47:45,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-21,28.8,10,20.6,27.2,10,20.3,3.6,36.2,0,0,0,,0,0,44.6,22.2,189.2,1015,22.2,11.9,317.2,27.4,10,,2024-03-21T06:39:06,2024-03-21T18:48:01,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-22,29.6,8.1,21.9,27.8,8.1,21.5,0.1,29.7,0,0,0,,0,0,39.6,24.9,265.2,1015,3.8,12,325.6,28.2,10,,2024-03-22T06:38:14,2024-03-22T18:48:16,0.41,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-23,28.2,4.9,19.9,26.8,4.9,19.7,1.4,33.2,0,0,0,,0,0,43.9,23.6,169.5,1016,0,10.2,319.7,27.7,10,,2024-03-23T06:37:23,2024-03-23T18:48:32,0.45,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-24,28.8,10,20.8,27.2,9.6,20.4,-2.5,24.1,0,0,0,,0,0,51.1,31,202.8,1010.6,5.7,10.6,340.2,29.4,10,,2024-03-24T06:36:31,2024-03-24T18:48:47,0.48,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-25,27.7,2,18.1,26.4,-0.3,17.9,-8.4,18.6,0,0,0,,0,0,50.4,31,216.7,1009.6,64.4,9.9,309.2,26.8,10,,2024-03-25T06:35:40,2024-03-25T18:49:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2024-03-26,33,0.1,19.5,30.6,-3.1,18.9,-6.7,21.3,0,0,0,,0,0,44.6,25.9,188,1012.8,51.3,9.4,338.2,29.3,10,,2024-03-26T06:34:48,2024-03-26T18:49:18,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-27,33,3,19.5,30.7,1.6,19.1,-8.6,18.7,0,0,0,,0,0,25.2,33.5,92.2,1015.9,12.6,7.9,344.6,29.6,10,,2024-03-27T06:33:57,2024-03-27T18:49:33,0.58,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-28,27,7.9,16.9,26.7,7.3,16.8,5.6,53.5,0,0,0,,0,0,29.9,35.3,16.3,1021,13.2,10,325.1,28,10,,2024-03-28T06:33:05,2024-03-28T18:49:49,0.62,Clear,Clear conditions throughout the day.,clear-day,"MMCB,remote,MMSM,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-29,28.4,4,19.1,26.9,2.7,18.7,2.6,40.5,0,0,0,,0,0,34.2,22.3,231.1,1017.6,17.1,10.8,322.1,27.8,10,,2024-03-29T06:32:14,2024-03-29T18:50:04,0.65,Clear,Clear conditions throughout the day.,clear-day,"MMCB,remote,MMSM,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-30,28.3,11.3,21,26.8,11.3,20.8,2,30.6,0,0,0,,0,0,23,13,214.7,1016.3,4.1,9.7,325.7,28,10,,2024-03-30T06:31:23,2024-03-30T18:50:19,0.69,Clear,Clear conditions throughout the day.,clear-day,"MMCB,remote,MMSM,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-31,28,12,20.4,26.7,12,20.2,2,32.2,0,0,0,,0,0,41,18.4,194.8,1018.9,29.9,10,291.7,25.1,10,,2024-03-31T06:30:32,2024-03-31T18:50:34,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,MMMX,MMTO"
