name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Gustavo A Madero, CDMX, México",2024-08-14,24.3,12.6,17.8,24.3,12.6,17.8,12.8,75.2,9.201,100,20.83,rain,0,0,26.6,111.2,25.6,1014.4,77.8,8.7,265.9,23.1,10,,2024-08-14T06:16:59,2024-08-14T19:04:52,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-08-15,25.8,12.1,18.3,25.8,12.1,18.3,13.8,77.8,9.822,100,25,rain,0,0,31,17.4,285.8,1015.4,86.4,9.9,259.1,22.5,10,,2024-08-15T06:17:16,2024-08-15T19:04:11,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-08-16,24.4,12.2,18.1,24.4,12.2,18.1,13.5,76.6,2.236,100,16.67,rain,0,0,28.8,21.1,46.1,1013.2,91.2,9.1,203.9,17.5,8,,2024-08-16T06:17:32,2024-08-16T19:03:30,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-08-17,24.7,11.9,17.7,24.7,11.9,17.7,13.8,80,15.028,100,25,rain,0,0,25.2,27.7,28.3,1018.3,84.1,8.7,223,19.2,8,,2024-08-17T06:17:48,2024-08-17T19:02:47,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-08-18,25.1,14,18.9,25.1,14,18.9,13.7,73.7,17,100,20.83,rain,0,0,25.2,23.2,356.3,1014.4,80.1,13.6,282.8,24.4,10,,2024-08-18T06:18:04,2024-08-18T19:02:04,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2024-08-19,25.5,12.1,18.5,25.5,12.1,18.5,13,72.6,4,100,4.17,rain,0,0,27.7,18.4,333.7,1015.8,92.9,9.3,269.9,23.3,10,,2024-08-19T06:18:19,2024-08-19T19:01:21,0.5,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-08-20,26.5,12.2,18.8,26.5,12.2,18.8,12.2,67.8,0.309,100,8.33,rain,0,0,28.1,31.3,2.5,1014.8,70.9,11.4,287.1,24.8,10,,2024-08-20T06:18:35,2024-08-20T19:00:36,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-08-21,24,10.4,16.5,24,10.4,16.5,11.5,74,7.011,100,12.5,rain,0,0,32.4,37.6,7.1,1016.2,62.1,9.3,275.8,23.8,10,,2024-08-21T06:18:50,2024-08-21T18:59:51,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-08-22,23.7,11.7,17.8,23.7,11.7,17.8,12.4,72.4,2.2,100,12.5,rain,0,0,32,24,7.2,1014.7,71.8,12.1,263.3,22.7,9,,2024-08-22T06:19:04,2024-08-22T18:59:05,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-08-23,24.8,14.4,17.9,24.8,14.4,17.9,13.8,78.2,4.092,100,29.17,rain,0,0,32,23.9,315.9,1014.7,87.6,7.7,230.5,19.8,8,,2024-08-23T06:19:19,2024-08-23T18:58:19,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-08-24,25,13.9,18.1,25,13.9,18.1,13.1,75,6.067,100,25,rain,0,0,37.1,36.7,24.2,1017,82.7,8.7,276.1,23.8,10,,2024-08-24T06:19:33,2024-08-24T18:57:32,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76726099999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-08-25,25.3,14.3,18.6,25.3,14.3,18.6,13,71.8,0.3,100,4.17,rain,0,0,59.4,18.2,16.2,1015,73.9,8.6,271.1,23.4,9,,2024-08-25T06:19:47,2024-08-25T18:56:45,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-08-26,25.1,13.3,19.1,25.1,13.3,19.1,12.6,68.4,13.3,100,8.33,rain,0,0,26.3,25.4,14.4,1014.5,68.2,9.5,285.2,24.8,10,,2024-08-26T06:20:01,2024-08-26T18:55:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-08-27,25.4,14.5,18.7,25.4,14.5,18.7,13.1,71.6,3,100,4.17,rain,0,0,31.7,17.8,346.2,1014.6,81.6,9.9,262.6,22.9,9,,2024-08-27T06:20:15,2024-08-27T18:55:08,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-08-28,24.7,13.2,17.6,24.7,13.2,17.6,12.9,76,37.87,100,33.33,rain,0,0,20.5,21.4,335.9,1012.7,87,9.2,236.6,20.3,8,,2024-08-28T06:20:28,2024-08-28T18:54:19,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-08-29,25.3,13.7,18.2,25.3,13.7,18.2,13.1,74.9,10.991,100,16.67,rain,0,0,32.8,21.8,44.5,1014.9,83.2,7.7,236.4,20.7,10,,2024-08-29T06:20:41,2024-08-29T18:53:29,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-08-30,25.6,11.9,18.2,25.6,11.9,18.2,13.6,76.8,6.004,100,29.17,rain,0,0,25.6,20.1,342.1,1013.4,87.5,8.1,190.1,16.4,9,,2024-08-30T06:20:54,2024-08-30T18:52:39,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-08-31,25.2,14.9,18.9,25.2,14.9,18.9,13.8,74.4,4.4,100,29.17,rain,0,0,21.2,27.9,60.3,1013.3,81.4,7.3,236.5,20.6,8,,2024-08-31T06:21:07,2024-08-31T18:51:49,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
