name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Gustavo A Madero, CDMX, México",2023-01-21,26,4,16,26,4,15.8,5,52.1,0,0,0,,0,0,30.2,18.4,137,1019.4,41.7,10.3,243.4,20.9,9,,2023-01-21T07:13:26,2023-01-21T18:22:21,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2023-01-22,24.9,2.1,13.8,24.9,2.1,13.7,4.5,60.2,0,0,0,,0,0,33.5,25.9,154.8,1018,12.6,10.3,245.1,21.3,9,,2023-01-22T07:13:20,2023-01-22T18:22:59,0.03,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-01-23,24,3,15.5,24,3,15.4,6.5,58.5,0,0,0,,0,0,37.1,29.3,139.3,1018.9,6.5,11.7,254.2,22,9,,2023-01-23T07:13:14,2023-01-23T18:23:37,0.06,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-01-24,29,0.1,14.2,27.7,0.1,14.1,4.8,59.4,0,0,0,,0,0,34.9,33.5,162.4,1018.2,14.4,11.8,251.1,21.7,9,,2023-01-24T07:13:06,2023-01-24T18:24:15,0.1,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-01-25,28.1,8.9,16.7,26.9,7.8,16.4,4.9,49.8,0,0,0,,0,0,20.9,18,65.8,1018.5,1.7,11.5,255.9,22.2,9,,2023-01-25T07:12:57,2023-01-25T18:24:52,0.13,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2023-01-26,22.4,1,12.9,22.4,1,12.6,4.3,58.5,0,0,0,,0,0,29.5,23.2,149.5,1020.6,14,11.2,215.4,18.5,9,,2023-01-26T07:12:47,2023-01-26T18:25:29,0.16,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-01-27,22.1,4.8,13.1,22.1,2.7,12.4,1.9,54.5,0,0,0,,0,0,40.7,29.4,105.8,1021.8,0.7,10.8,259.4,22.5,9,,2023-01-27T07:12:36,2023-01-27T18:26:05,0.2,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2023-01-28,23.9,1.1,13.9,23.9,1.1,13.7,1.5,50.4,0,0,0,,0,0,23,20.7,130.7,1021.5,14,12.4,242.6,21,9,,2023-01-28T07:12:23,2023-01-28T18:26:42,0.25,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2023-01-29,30,2.7,16,28.2,2.7,16,3.4,47.6,0,0,0,,0,0,23.4,18.4,43.4,1021.3,5.5,11.6,246.7,21.3,9,,2023-01-29T07:12:09,2023-01-29T18:27:17,0.26,Clear,Clear conditions throughout the day.,clear-day,"76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2023-01-30,30,3.1,16.6,28.3,3.1,16.4,3.2,45.4,0,0,0,,0,0,25.2,25.6,341.7,1020,5.7,10.9,251.3,21.8,9,,2023-01-30T07:11:54,2023-01-30T18:27:53,0.3,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-01-31,30.1,8.1,17.2,28.3,7.6,17,2.1,39.3,0,0,0,,0,0,27.7,18.2,120.7,1018.1,0.5,12.7,264,22.9,9,,2023-01-31T07:11:37,2023-01-31T18:28:28,0.33,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-01,24.2,0.1,13.8,24.2,0.1,13.6,3.5,55.1,0,0,0,,0,0,30.6,25.9,135.9,1020.6,7.5,11,266.1,23,9,,2023-02-01T07:11:19,2023-02-01T18:29:03,0.37,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2023-02-02,25.4,2,15.4,25.4,2,15.3,1.6,44.9,0,0,0,,0,0,24.8,18.4,91.7,1020.3,4.1,11.5,264.6,23,9,,2023-02-02T07:11:01,2023-02-02T18:29:37,0.4,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-03,21.4,3.2,12.9,21.4,3.2,12.5,3.1,54.1,0,0,0,,0,0,35.3,20.7,355.2,1025.5,22.9,11.1,220.5,19,8,,2023-02-03T07:10:40,2023-02-03T18:30:10,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2023-02-04,27,3.1,12.9,26.2,0.1,12.1,0.9,50.6,0,0,0,,0,0,24.8,22,43.4,1026.2,4.5,11.6,258,22.2,9,,2023-02-04T07:10:19,2023-02-04T18:30:44,0.47,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-05,26.1,4.1,14.9,26.1,2.2,14.6,-0.7,41.2,0,0,0,,0,0,38.5,33.3,6.6,1023.5,0,13.8,271.4,23.5,9,,2023-02-05T07:09:57,2023-02-05T18:31:16,0.5,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2023-02-06,25.1,3.1,14.9,25.1,2.9,14.6,-2.6,33.6,0,0,0,,0,0,25.2,14.8,32.6,1020.6,1.7,14.3,271.4,23.2,9,,2023-02-06T07:09:33,2023-02-06T18:31:49,0.53,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-07,26.1,1.1,15.3,26.1,1.1,15.1,-2.3,34.3,0,0,0,,0,0,23,14.8,71.8,1018.8,14.7,13.3,260,22.4,9,,2023-02-07T07:09:09,2023-02-07T18:32:20,0.57,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-08,27.1,11,17.2,26.6,11,17.1,4.7,45.2,0,0,0,,0,0,31.7,18.4,118.8,1018.4,18.5,11.6,218,18.8,8,,2023-02-08T07:08:43,2023-02-08T18:32:52,0.6,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-09,22.4,6.1,15.7,22.4,6.1,15.7,6.1,56.8,0,0,0,,0,0,27.7,18.3,131.2,1020.7,47.2,10.1,238.1,20.4,9,,2023-02-09T07:08:16,2023-02-09T18:33:22,0.64,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-10,29.1,5,16.2,27.7,5,16.2,6.3,54.2,0.2,100,4.17,rain,0,0,31.3,22,33.3,1020.4,52.6,9.9,211.6,18.2,8,,2023-02-10T07:07:48,2023-02-10T18:33:53,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2023-02-11,27.1,8.2,14.8,26.5,6.8,14.6,5.2,55.9,0,0,0,,0,0,26.3,20.2,18,1020.3,69,9.6,203.9,17.7,8,,2023-02-11T07:07:19,2023-02-11T18:34:22,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-02-12,29.1,7.1,16.7,27.7,5.7,16.1,5.3,51,0,0,0,,0,0,28.1,22.3,111.9,1020.5,18.6,11.3,261.8,22.6,9,,2023-02-12T07:06:49,2023-02-12T18:34:52,0.74,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2023-02-13,27.1,5.1,17.9,26.2,4.5,17.7,2.2,40.8,0,0,0,,0,0,32.4,29.5,151.9,1019.7,5.8,12.2,267,23,9,,2023-02-13T07:06:18,2023-02-13T18:35:20,0.75,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2023-02-14,26,4,17,26,4,17,5.3,51.1,0,0,0,,0,0,46.8,21.7,192.8,1016.6,8,12.5,273.1,23.6,10,,2023-02-14T07:05:45,2023-02-14T18:35:48,0.81,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2023-02-15,30.1,3.1,16.4,28.4,3.1,16.2,4.1,48.5,0,0,0,,0,0,36.4,25.9,152,1017.4,1.3,15.4,279.3,24.3,10,,2023-02-15T07:05:12,2023-02-15T18:36:16,0.84,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-02-16,31.1,8.4,19.4,29,7.7,19.1,2,36.6,0,0,0,,0,0,21.6,21,84.4,1015.8,4,13.6,280.7,24.4,10,,2023-02-16T07:04:38,2023-02-16T18:36:43,0.88,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-17,25.9,5.4,16.6,25.9,5.4,16.6,5.5,51.7,0,0,0,,0,0,32.4,29.4,109.9,1020.2,13.1,8.4,267,23.2,10,,2023-02-17T07:04:03,2023-02-17T18:37:10,0.91,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-18,24.3,2.2,14,24.3,1,13.6,4,55,0,0,0,,0,0,25.6,22.4,141,1023.1,11.1,9.6,281.9,24.3,10,,2023-02-18T07:03:28,2023-02-18T18:37:36,0.95,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2023-02-19,26,3.4,16.2,26,3.4,16.1,3.3,47.4,0,0,0,,0,0,39.6,26,138.9,1021.9,4.8,16.2,288.4,25,10,,2023-02-19T07:02:51,2023-02-19T18:38:02,0.98,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-20,31,4,17.7,28.9,4,17.5,2.5,42.6,0,0,0,,0,0,22.3,31.3,64.5,1020.4,0.8,13.8,288.4,24.9,10,,2023-02-20T07:02:13,2023-02-20T18:38:27,0,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2023-02-21,29,3.1,16.1,27.5,1.7,16,2.3,44,0,0,0,,0,0,43.2,22.3,154.2,1018,19.8,12.2,285.6,24.8,10,,2023-02-21T07:01:35,2023-02-21T18:38:52,0.05,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-22,22.7,3,15.7,22.7,1.6,15.6,3.4,47.4,0,0,0,,0,0,33.5,31.7,137.3,1019.1,56.2,14.4,246.2,21.3,9,,2023-02-22T07:00:56,2023-02-22T18:39:16,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-23,30,1.1,17.2,28.2,1.1,17,3.5,44.5,0,0,0,,0,0,21.6,24.1,115.3,1020.7,7,11.5,290.3,25.2,10,,2023-02-23T07:00:16,2023-02-23T18:39:39,0.11,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-24,27.2,4,18.1,26.8,4,18,2.2,38.3,0,0,0,,0,0,24.5,16.5,85,1021.4,23.1,10.9,293.5,25.4,10,,2023-02-24T06:59:35,2023-02-24T18:40:03,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-25,26,6.1,17.1,26,5.1,17,2.3,44.9,0,0,0,,0,0,34.9,29.5,150.1,1023.6,7.5,12.2,292.1,25.3,10,,2023-02-25T06:58:53,2023-02-25T18:40:25,0.18,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2023-02-26,26,10.1,18.8,26,10.1,18.8,4.6,44.6,0,0,0,,0,0,21.2,18.4,220.7,1018.8,20.2,14.8,246.6,21.5,9,,2023-02-26T06:58:11,2023-02-26T18:40:48,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-02-27,27.1,5.1,19,26.8,5.1,19,2.5,38.5,0,0,0,,0,0,27,14.7,347.7,1015.9,17.2,13.4,271.4,23.3,10,,2023-02-27T06:57:28,2023-02-27T18:41:10,0.25,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2023-02-28,33.1,7.1,20.8,30.7,7.1,20.4,-0.9,26.1,0,0,0,,0,0,40.3,23.3,157.8,1018.2,16.8,14.9,283.8,24.4,10,,2023-02-28T06:56:45,2023-02-28T18:41:31,0.28,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-01,27.2,6.1,19.6,26.2,6.1,19.5,3,36.6,0,0,0,,0,0,27,18.9,180.3,1016.3,61.8,12.1,265.2,22.8,10,,2023-03-01T06:56:01,2023-03-01T18:41:52,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-03-02,32,7.1,20.8,30.1,7.1,20.5,4.5,37.9,0,0,0,,0,0,42.1,24.1,194.2,1013.2,22.9,13.4,296.3,25.4,10,,2023-03-02T06:55:16,2023-03-02T18:42:13,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-03,28.4,4.1,19.4,27,4.1,19.1,1.5,34.7,0,0,0,,0,0,42.2,25.9,161.9,1012,0.1,13.3,309.6,26.6,10,,2023-03-03T06:54:30,2023-03-03T18:42:33,0.38,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-04,29.1,9.9,19.8,27.8,9,19.5,3,36.7,0,0,0,,0,0,28.8,25.9,138,1014.8,15.7,13.2,303.3,26.1,10,,2023-03-04T06:53:44,2023-03-04T18:42:53,0.41,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-03-05,33.1,6.1,20.9,31,6.1,20.6,4.4,37,0,0,0,,0,0,32.4,21.7,87,1017.9,74.9,10.8,268.1,23.2,10,,2023-03-05T06:52:58,2023-03-05T18:43:13,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-06,32,5.1,20,30.3,4.4,19.7,2,36.5,0,0,0,,0,0,41,38.2,30.5,1018.8,26,11.4,281.8,24.5,10,,2023-03-06T06:52:11,2023-03-06T18:43:32,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2023-03-07,27.7,10.2,19.8,26.3,10.2,19.7,-2.1,29.5,0,0,0,,0,0,43.2,27.5,46.3,1018.1,52.4,11.8,303.8,26.2,10,,2023-03-07T06:51:24,2023-03-07T18:43:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-08,27,8.4,18.8,26.2,7.6,18.7,-0.1,33.4,0,0,0,,0,0,40.7,20.6,38.4,1018.2,4.2,13.1,311,26.8,10,,2023-03-08T06:50:36,2023-03-08T18:44:10,0.54,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
