name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Gustavo A Madero, CDMX, México",2022-11-05,24.3,9,18,24.3,8.8,18,8.6,59.7,0,0,0,,0,0,23,22.3,99,1016.9,12.3,9.3,214.6,18.5,8,,2022-11-05T06:39:17,2022-11-05T18:00:35,0.4,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-11-06,28,6,18.7,28.5,6,18.7,7.7,55.3,0,0,0,,0,0,24.8,25.8,23.7,1017,17.4,8.6,248.5,21.6,9,,2022-11-06T06:39:46,2022-11-06T18:00:11,0.44,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-11-07,29,7,17.1,28,7,17,5.6,51.5,0,0,0,,0,0,29.5,29.5,12.1,1021.9,7.7,13.7,262.8,22.7,9,,2022-11-07T06:40:17,2022-11-07T17:59:47,0.47,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-11-08,27.1,10.2,16.4,26.9,10.2,16.4,6.1,54,0,0,0,,0,0,32.4,22.3,6.5,1022,38.3,14.2,239.9,20.7,9,,2022-11-08T06:40:48,2022-11-08T17:59:25,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-11-09,23,8.6,15.2,23,7,15.1,6.6,60.7,0,0,0,,0,0,30.2,18.4,18.6,1023.2,24.6,13.2,246.3,21.2,9,,2022-11-09T06:41:19,2022-11-09T17:59:03,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-11-10,28,8.3,16.5,27.6,7.7,16.4,7.4,59.2,0,0,0,,0,0,29.2,14.8,15.6,1018.4,6,12.2,258.4,22.3,9,,2022-11-10T06:41:51,2022-11-10T17:58:44,0.57,Clear,Clear conditions throughout the day.,clear-day,"76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-11-11,28.1,8,17,28.1,7.3,16.9,6.8,55,0,0,0,,0,0,18.4,26.2,133.6,1015.9,4.5,10.2,261.8,22.3,9,,2022-11-11T06:42:23,2022-11-11T17:58:25,0.61,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-11-12,25.1,8,17.6,25.1,8,17.6,8.8,61.8,0,0,0,,0,0,22.3,25.8,90.6,1019.8,14.3,7.4,240.5,20.8,9,,2022-11-12T06:42:56,2022-11-12T17:58:07,0.64,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-11-13,28,8,17.7,27.6,6.8,17.6,9.8,63.5,0,0,0,,0,0,40.7,29.3,125.3,1020.1,22.5,8.3,236.2,20.3,9,,2022-11-13T06:43:29,2022-11-13T17:57:51,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-11-14,26.1,9,17.9,26.1,9,17.9,7.9,57,0,0,0,,0,0,22,20.2,117.9,1019.2,21.4,9.2,239.4,20.6,9,,2022-11-14T06:44:03,2022-11-14T17:57:36,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-11-15,26,10,17.3,26,9.1,17.2,6,52.1,0,0,0,,0,0,25.2,20.5,104.7,1021.5,11,10.4,250.2,21.6,9,,2022-11-15T06:44:37,2022-11-15T17:57:23,0.74,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-11-16,27,10.1,16.8,26.7,10.1,16.8,7.1,57.8,0,0,0,,0,0,23,20.5,62.7,1022.7,14.5,9.5,243.6,21.1,9,,2022-11-16T06:45:12,2022-11-16T17:57:10,0.75,Clear,Clear conditions throughout the day.,clear-day,"76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-11-17,23.8,9.1,16.5,23.8,7.4,16.4,7.9,60,0.1,100,4.17,rain,0,0,25.2,25.9,17.5,1022.8,33.9,10.8,222.4,19.2,8,,2022-11-17T06:45:47,2022-11-17T17:56:59,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-11-18,24.1,10.5,16.7,24.1,10.5,16.7,7.8,58.5,2,100,4.17,rain,0,0,23,18.4,6,1022.8,72.8,11.4,186.2,16.1,7,,2022-11-18T06:46:22,2022-11-18T17:56:50,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-11-19,23.6,5.4,15.8,23.6,5.4,15.8,8.4,65.2,5.094,100,16.67,rain,0,0,25.2,20.4,109.1,1021.7,80.2,9.6,194.4,16.6,7,,2022-11-19T06:46:57,2022-11-19T17:56:41,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-11-20,26.1,7,15.2,26.1,7,15.2,9.3,69.5,2.003,100,8.33,rain,0,0,33.1,14.7,333.7,1021.3,87.5,9.5,125.8,10.9,6,,2022-11-20T06:47:33,2022-11-20T17:56:34,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-11-21,25.1,11.2,15.3,25.1,11.2,15.3,10.3,73.6,2.697,100,12.5,rain,0,0,21.6,25.9,307.5,1020.6,84.3,8.9,185.2,16,8,,2022-11-21T06:48:10,2022-11-21T17:56:29,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-11-22,28.1,9,16.1,27.3,7.2,15.9,9.7,70.6,8.2,100,12.5,rain,0,0,23.4,14.8,28.2,1022.7,70.6,7.7,192.7,16.8,8,,2022-11-22T06:48:46,2022-11-22T17:56:24,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-11-23,24.1,5.4,16.1,24.1,5.4,16,9.3,67.9,2,100,4.17,rain,0,0,21.2,11.2,38.8,1021.4,57.7,7.8,190.3,16.4,7,,2022-11-23T06:49:23,2022-11-23T17:56:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-11-24,27.1,6,17.4,27.3,6,17.4,9,60.2,0.2,100,4.17,rain,0,0,16.9,11.2,59,1019.7,77.7,10.5,174.8,15,7,,2022-11-24T06:50:00,2022-11-24T17:56:19,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-11-25,25.1,9.6,17.6,25.1,8.6,17.6,7.9,56.1,0,0,0,,0,0,26.6,26,167,1018.6,32.2,11.7,214.8,18.6,8,,2022-11-25T06:50:37,2022-11-25T17:56:19,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-11-26,25.1,5.2,17.4,25.1,5.2,17.4,7.9,58.3,0.4,100,4.17,rain,0,0,28.8,31.7,126.7,1020.9,41.9,15.5,220.9,19.2,8,,2022-11-26T06:51:15,2022-11-26T17:56:20,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-11-27,28.1,3.4,16.9,27.9,3.4,16.9,8.1,58.8,0,0,0,,0,0,20.5,21.6,147.9,1019.8,40.9,13,218.6,19,8,,2022-11-27T06:51:52,2022-11-27T17:56:22,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-11-28,28.1,11.9,17.5,27.9,11.9,17.4,9.2,60.5,0.5,100,12.5,rain,0,0,22.7,24.1,69,1020.1,46.6,12.9,197.7,17.1,7,,2022-11-28T06:52:30,2022-11-28T17:56:25,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-11-29,27.1,3,15.8,27.2,3,15.6,8.5,66.1,3,100,4.17,rain,0,0,18.4,15.1,91.3,1019.1,66,8.7,187,16.2,7,,2022-11-29T06:53:08,2022-11-29T17:56:30,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-11-30,30,8.1,17.7,28.9,8.1,17.7,7,53.3,0.005,100,4.17,rain,0,0,39.2,35,24.5,1019.4,62.2,13.3,217,18.7,8,,2022-11-30T06:53:45,2022-11-30T17:56:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-01,26,12.1,16.9,26,12.1,16.9,8.4,59.4,0.5,100,16.67,rain,0,0,22.7,18.3,1.3,1020.3,57,12.2,205.5,17.9,8,,2022-12-01T06:54:23,2022-12-01T17:56:44,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-12-02,29,5,14.9,27.9,3.9,14.6,7.4,66.1,0,0,0,,0,0,18.4,22.2,30.4,1025.2,23.8,10.2,225.8,19.4,8,,2022-12-02T06:55:01,2022-12-02T17:56:53,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-03,24.1,8.9,15.3,24.1,7.5,15.2,8.8,68.7,0.1,100,4.17,rain,0,0,35.6,37.1,42.6,1025.9,49.8,10.4,208,17.9,8,,2022-12-03T06:55:39,2022-12-03T17:57:02,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-12-04,22.1,5.7,14.4,22.1,4.2,14.2,4.7,56.6,0,0,0,,0,0,28.8,20.4,344.6,1023.9,8.5,16.9,229.3,19.9,8,,2022-12-04T06:56:16,2022-12-04T17:57:14,0.38,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-12-05,24.2,6.2,15.9,24.2,6.2,15.7,5.7,55.2,0,0,0,,0,0,19.1,21.9,122,1019.6,1.9,13.4,231.6,20,8,,2022-12-05T06:56:54,2022-12-05T17:57:26,0.41,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-06,28.1,4,16.2,27.2,4,16,3.7,48.1,0,0,0,,0,0,20.9,11.2,57.9,1018,7.6,11.9,226,19.5,8,,2022-12-06T06:57:31,2022-12-06T17:57:40,0.45,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-12-07,27.1,6.7,16.6,26.1,5.8,16.4,0.4,40.2,0,0,0,,0,0,23.8,18.2,86.1,1021.8,2.3,12.6,239.4,20.8,9,,2022-12-07T06:58:08,2022-12-07T17:57:55,0.5,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-12-08,27,5.1,14,26,2.9,13.6,1.1,46.2,0,0,0,,0,0,16.6,22.3,96.5,1023.3,2.6,11,234.1,20.3,9,,2022-12-08T06:58:45,2022-12-08T17:58:11,0.52,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-09,22.1,0,13.2,22.1,-1.8,13,4,59.7,0,0,0,,0,0,18.7,18.4,46.6,1021.9,38.2,8.1,225.8,19.5,9,,2022-12-09T06:59:22,2022-12-09T17:58:28,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-10,23,7,15.2,23,4.8,15.1,4.4,53.1,0,0,0,,0,0,25.9,27.5,81.5,1022,40.2,10.9,195.5,16.9,7,,2022-12-10T06:59:58,2022-12-10T17:58:47,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-11,22.1,1.1,15.4,22.1,1.1,15.3,1.1,45.3,0,0,0,,0,0,27.7,22.3,23.9,1019.6,8,13.7,233.6,20,8,,2022-12-11T07:00:34,2022-12-11T17:59:06,0.62,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-12,26.1,1.2,15,26.1,1.2,14.8,3.8,50.3,0,0,0,,0,0,18.4,18.4,122.7,1020,2.3,11.5,212.9,18.6,8,,2022-12-12T07:01:09,2022-12-12T17:59:27,0.65,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-13,25,2.8,15,25,2.8,14.9,5.4,56.2,0,0,0,,0,0,22.7,14.8,128.7,1017,10.6,9.9,215.7,18.5,8,,2022-12-13T07:01:44,2022-12-13T17:59:48,0.68,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-12-14,26.1,1,14.5,26.1,-0.7,14.3,2.1,51.5,0,0,0,,0,0,20.9,18.4,138.1,1015.7,6.7,10.7,234.9,20.5,9,,2022-12-14T07:02:19,2022-12-14T18:00:11,0.72,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-12-15,27,1,14.9,26.2,1,14.6,4,53.7,0,0,0,,0,0,23,25.9,135.1,1017.1,3.9,10.9,235.1,20.5,9,,2022-12-15T07:02:53,2022-12-15T18:00:35,0.75,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-16,26,2,15.4,26,2,15.3,3.4,47.8,0,0,0,,0,0,19.1,29.5,107.2,1018.9,13.7,11.1,228.1,19.6,8,,2022-12-16T07:03:27,2022-12-16T18:01:00,0.75,Clear,Clear conditions throughout the day.,clear-day,"76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-17,24.1,6.3,15.5,24.1,5.1,15.3,2.8,48.6,0,0,0,,0,0,18,22.3,117.1,1017.5,72.5,9.9,229.8,19.9,8,,2022-12-17T07:04:00,2022-12-17T18:01:26,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-12-18,23.1,1.4,14.9,23.1,1.4,14.7,3.9,51.2,0,0,0,,0,0,18.7,16.6,101.5,1020.7,70.3,11.1,220.7,19.1,8,,2022-12-18T07:04:32,2022-12-18T18:01:52,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-12-19,27.1,7.2,15.8,26.6,6.3,15.5,4.6,50.9,0,0,0,,0,0,18.7,11.2,108.3,1020.9,27.7,10.4,224.1,19.3,8,,2022-12-19T07:05:04,2022-12-19T18:02:20,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-12-20,23,2,13.9,23,2,13.9,3.8,55.5,0,0,0,,0,0,37.1,25.8,5.1,1022.3,30.1,8.8,215.6,18.5,8,,2022-12-20T07:05:35,2022-12-20T18:02:49,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-12-21,23.1,5,13.8,23.1,2.8,13.2,4.4,56.3,0,0,0,,0,0,25.2,22.3,114.8,1022.3,50.6,12.8,190.5,16.5,7,,2022-12-21T07:06:06,2022-12-21T18:03:18,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-12-22,27,2,16.2,26.6,2,16.1,6.4,55.5,0,0,0,,0,0,22.7,11.8,23.2,1020.4,25.7,10.6,210.5,18.1,8,,2022-12-22T07:06:35,2022-12-22T18:03:48,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-23,21.1,10.6,15.6,21.1,10.6,15.6,5.4,51.9,0,0,0,,0,0,22,25.5,200.8,1022.8,63.9,10.4,148.3,12.8,6,,2022-12-23T07:07:04,2022-12-23T18:04:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-12-24,24,4,13.1,24,4,12.9,6.7,68.3,0.2,100,8.33,rain,0,0,22.7,18.4,36.9,1023.7,90.8,9.6,158.1,13.7,6,,2022-12-24T07:07:32,2022-12-24T18:04:51,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-25,20,6.1,11.1,20,6.1,10.9,7.8,81.4,10,100,12.5,rain,0,0,28.8,14.8,317.8,1022.8,88.7,8.3,141.2,12.2,7,,2022-12-25T07:07:59,2022-12-25T18:05:24,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-12-26,17.5,1,11.1,17.5,-0.7,10.8,5.3,72.2,0.1,100,4.17,rain,0,0,25.6,22.3,2.6,1024.4,73.8,9.3,173.9,14.9,6,,2022-12-26T07:08:26,2022-12-26T18:05:57,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-27,25.1,5.4,13.2,25.1,5.4,13.1,3.4,53.7,0,0,0,,0,0,18.7,12.9,151.2,1024.8,52,12,193.3,16.7,8,,2022-12-27T07:08:51,2022-12-27T18:06:31,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-28,26.1,1,12.9,26.1,-1.5,12.6,2.8,55.2,0,0,0,,0,0,30.6,16.5,202.1,1022.3,25,11.3,213.3,18.3,8,,2022-12-28T07:09:16,2022-12-28T18:07:05,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-12-29,22.1,2.8,13,22.1,1.3,12.6,3.9,56.5,0,0,0,,0,0,28.1,14.7,174.8,1020.4,77.7,14.8,199.1,17.2,7,,2022-12-29T07:09:39,2022-12-29T18:07:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-12-30,19.3,5,13.7,19.3,3.9,13.5,4.3,55.6,0,0,0,,0,0,27,25.5,139.9,1021.5,92.5,13.9,165.3,14.3,6,,2022-12-30T07:10:02,2022-12-30T18:08:16,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-12-31,21.7,6,14.3,21.7,4.8,14.2,6.7,63.9,0.2,100,8.33,rain,0,0,40.7,25.7,158.8,1021.2,68.3,14.8,195.1,16.8,8,,2022-12-31T07:10:23,2022-12-31T18:08:52,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
