name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Gustavo A Madero, CDMX, México",2024-01-11,25.2,0.3,14.5,25.2,0.3,14.4,2.1,47,0,0,0,,0,0,36,25.4,180.8,1015.3,62.8,13,228.7,19.7,8,10,2024-01-11T07:13:05,2024-01-11T18:15:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-01-12,26.7,9.6,16.6,26.4,7.8,16.5,4.5,50.1,0,0,0,,0,0,37.1,19,92.3,1014.3,50,11.1,236.3,20.4,8,10,2024-01-12T07:13:13,2024-01-12T18:16:21,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-01-13,23.8,3.1,15.9,23.8,0.5,15.8,4.3,49.8,0,0,0,,0,0,36,23.9,231,1013.4,58.5,12.1,203.2,17.6,8,10,2024-01-13T07:13:19,2024-01-13T18:17:01,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-01-14,24.9,7.6,16.8,24.9,7.6,16.8,6.2,54,0,0,0,,0,0,20.9,18.2,117.3,1013.7,68.3,11.7,197.2,16.9,7,10,2024-01-14T07:13:25,2024-01-14T18:17:40,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-01-15,28.2,1.7,15.8,27.3,1.7,15.8,3.6,49.7,0,0,0,,0,0,22.7,14.2,8.7,1013.2,13.6,10,242.3,20.9,9,10,2024-01-15T07:13:29,2024-01-15T18:18:19,0.15,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-01-16,26,4,17,26,2.6,17,4,47.4,0,0,0,,0,0,28.8,16.7,103.2,1013.6,6.2,10.4,243.8,21.1,9,10,2024-01-16T07:13:32,2024-01-16T18:18:58,0.18,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-01-17,25.3,4.1,16.1,25.3,4.1,16,5.4,53.5,0,0,0,,0,0,20.9,13.7,89.3,1015.4,56.8,11,217.4,18.7,8,10,2024-01-17T07:13:33,2024-01-17T18:19:37,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-01-18,25.4,7.1,16.6,25.4,7.1,16.6,5.5,55.3,0,0,0,,0,0,28.4,11.1,71.6,1016.5,63.2,9.2,226.5,19.6,8,10,2024-01-18T07:13:34,2024-01-18T18:20:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2024-01-19,26.6,4.9,15.3,26.6,4.9,15.3,-0.2,39.7,0,0,0,,0,0,30.6,15.5,359.3,1018.6,85.2,12.6,170.6,14.6,7,10,2024-01-19T07:13:33,2024-01-19T18:20:55,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-01-20,19.8,8.1,13.9,19.8,8.1,13.9,4.6,54.5,0,0,0,,0,0,22.3,22.9,322.2,1019,86.3,10.2,146,12.6,6,10,2024-01-20T07:13:31,2024-01-20T18:21:34,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-01-21,18.6,8,14.6,18.6,7.3,14.5,8.5,68.4,0.1,100,4.17,rain,0,0,29.9,13.2,97.7,1019.5,87.8,9.3,163.8,14.1,7,10,2024-01-21T07:13:27,2024-01-21T18:22:12,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-01-22,22.8,9.4,15.8,22.8,9.4,15.8,8,63.5,0,0,0,,0,0,32.4,13.1,144.4,1016.7,59.7,9.9,200.9,17.4,7,10,2024-01-22T07:13:22,2024-01-22T18:22:50,0.39,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-01-23,23.3,2.6,14.7,23.3,2.6,14.7,5.6,58.5,0,0,0,,0,0,28.8,22.3,130.6,1017.4,17.7,11,228.5,19.6,8,10,2024-01-23T07:13:16,2024-01-23T18:23:28,0.43,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-01-24,25.2,3.1,16.8,25.2,3.1,16.7,6.7,56,0,0,0,,0,0,43.2,27.6,153.4,1016,16.6,13.8,231,19.9,9,10,2024-01-24T07:13:09,2024-01-24T18:24:06,0.47,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-01-25,24.9,2.2,15.9,24.9,2.2,15.8,2.2,46.2,0,0,0,,0,0,50.4,28.6,216.5,1017,6.5,13.5,245.3,21.1,9,10,2024-01-25T07:13:00,2024-01-25T18:24:43,0.5,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-01-26,25.8,10.4,18.1,25.8,10.4,18.1,1.7,37.2,0,0,0,,0,0,57.6,26.6,230.8,1018.4,8.3,15.9,244.5,21.1,9,10,2024-01-26T07:12:50,2024-01-26T18:25:20,0.53,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-01-27,25.9,1.4,15.6,25.9,1.4,15.5,0.7,41.4,0,0,0,,0,0,42.5,24.2,44.4,1017.8,3.6,11.8,250.8,21.8,9,10,2024-01-27T07:12:39,2024-01-27T18:25:57,0.57,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-01-28,22,9.2,14.5,22,7.8,14.3,8,69.2,0,0,0,,0,0,34.2,14,337.8,1020.2,55.4,6.8,218.1,18.8,8,10,2024-01-28T07:12:27,2024-01-28T18:26:33,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-01-29,20.8,5.7,13.5,20.8,5.1,13.3,2.8,53.1,0,0,0,,0,0,30.6,18.1,354,1021,74.2,9.5,199.9,17.1,8,10,2024-01-29T07:12:13,2024-01-29T18:27:09,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-01-30,19.9,5.1,14.8,19.9,4,14.7,0,39.4,0,0,0,,0,0,34.9,17.2,345.1,1019.5,92.9,13.6,185.8,16,8,10,2024-01-30T07:11:58,2024-01-30T18:27:45,0.66,Overcast,Cloudy skies throughout the day.,cloudy,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-01-31,22.8,8.9,16.1,22.8,7.9,16,-0.1,35.5,0,0,0,,0,0,23.8,14.7,41.8,1017.9,88.8,11.1,202.8,17.7,9,10,2024-01-31T07:11:42,2024-01-31T18:28:20,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-01,19.8,10.9,15.2,19.8,10.9,15.2,4.2,48.8,0,0,0,,0,0,18.7,22,246.3,1018.9,77.3,13,109.8,9.5,4,10,2024-02-01T07:11:24,2024-02-01T18:28:55,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-02,24.2,1.9,14.7,24.2,1.9,14.5,4.4,54.9,0,0,0,,0,0,34.2,25.4,213.4,1016.1,10.4,13.1,246.8,21.2,9,10,2024-02-02T07:11:06,2024-02-02T18:29:29,0.75,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-03,24.6,7.2,16.2,24.6,5.1,16.2,0.3,40.5,0,0,0,,0,0,49,24.8,213.9,1010.5,0.1,16.3,266.7,23,9,10,2024-02-03T07:10:46,2024-02-03T18:30:03,0.8,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-04,25.9,-1.3,14.2,25.9,-1.3,14.2,-1.8,42.6,0,0,0,,0,0,28.4,21.5,302.7,1012,0,17,274.3,23.6,10,10,2024-02-04T07:10:25,2024-02-04T18:30:36,0.83,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-05,23.2,5.2,15.2,23.2,5.2,15.1,-1.3,37.2,0,0,0,,0,0,28.8,20.1,0.4,1014.6,0,13.6,279.1,24.1,10,10,2024-02-05T07:10:03,2024-02-05T18:31:09,0.86,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-06,25.2,-1.8,14,25.2,-1.8,13.7,-3.1,37.5,0,0,0,,0,0,29.5,14.7,11.9,1017.1,0,13.1,274,23.6,9,10,2024-02-06T07:09:40,2024-02-06T18:31:41,0.89,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-07,27,4.1,16.7,26.3,2.5,16.4,-1.4,35.1,0,0,0,,0,0,21.6,21.7,97.2,1017.2,0,12,271.6,23.5,9,10,2024-02-07T07:09:15,2024-02-07T18:32:13,0.93,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-08,29.8,3.7,17.4,28,3.7,17.2,0.1,38.6,0,0,0,,0,0,37.4,22.6,155.8,1014.2,0,10.7,271.3,23.3,9,10,2024-02-08T07:08:50,2024-02-08T18:32:45,0.96,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-09,29,11.4,19.3,27.4,11.4,19.1,2.4,40.5,0,0,0,,0,0,36,31.2,151,1011.8,0,11.4,273.6,23.6,10,10,2024-02-09T07:08:23,2024-02-09T18:33:15,0,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-10,27.7,6.8,18.3,26.6,6.8,18.2,3,40.4,0,0,0,,0,0,44.3,27,194.3,1013,2.7,14.5,274.8,23.6,10,10,2024-02-10T07:07:55,2024-02-10T18:33:46,0.03,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-11,27.7,11,18.9,26.7,11,18.9,7.1,50.4,0,0,0,,0,0,45.4,23.9,180.8,1008.2,15,16.2,271.6,23.5,9,10,2024-02-11T07:07:26,2024-02-11T18:34:16,0.06,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-12,25.1,6.2,17.7,25.1,6.2,17.7,2.9,40.7,0,0,0,,0,0,46.8,26.2,218.6,1012.3,56.1,11.2,254.8,22.1,10,10,2024-02-12T07:06:57,2024-02-12T18:34:45,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-13,24.1,11.6,18.1,24.1,11.6,18.1,4.1,41.4,0,0,0,,0,0,29.9,15.5,199.7,1016.2,72.7,12.4,207.8,17.9,9,10,2024-02-13T07:06:26,2024-02-13T18:35:14,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-14,28,9.6,16.9,26.8,9.2,16.8,3.8,44.2,0,0,0,,0,0,27.7,14.8,41.5,1020.3,62.3,14,230.7,19.8,9,10,2024-02-14T07:05:54,2024-02-14T18:35:42,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-15,24.2,11.4,18.3,24.2,11.4,18.3,4.5,44.7,0,0,0,,0,0,39.6,24.8,198.6,1018.5,69.1,12.4,193.2,16.6,8,10,2024-02-15T07:05:21,2024-02-15T18:36:10,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-16,23,3.7,16.2,23,3.7,16.1,5.6,53.1,0,0,0,,0,0,50.4,29.8,155.3,1015.9,72.6,13.2,244.5,21.3,9,10,2024-02-16T07:04:47,2024-02-16T18:36:37,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-17,17,3.1,11.8,17,3.1,11.1,5.8,69.2,8.077,100,41.67,rain,0,0,41.8,27.6,158.6,1017.6,85.9,13.5,112.7,9.8,6,10,2024-02-17T07:04:13,2024-02-17T18:37:04,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-18,20.1,-0.8,11.8,20.1,-0.8,11.7,4.3,64.5,0,0,0,,0,0,23.8,19.3,41.9,1016.5,36.3,8.5,283.6,24.6,10,10,2024-02-18T07:03:37,2024-02-18T18:37:30,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-19,24,6.5,15.6,24,4.9,15.4,-0.4,42.5,0,0,0,,0,0,25.2,18.9,24.9,1021.8,0,10.3,292.6,25.4,10,10,2024-02-19T07:03:00,2024-02-19T18:37:56,0.34,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-20,25.7,5.5,16.4,25.7,4.6,16.2,-0.8,36.2,0,0,0,,0,0,24.1,17.5,329.9,1022.4,0,12.7,295.7,25.6,10,10,2024-02-20T07:02:23,2024-02-20T18:38:21,0.37,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-21,27.1,7.5,17.1,26.6,6.4,16.9,-2.7,31.9,0,0,0,,0,0,24.1,15.6,47.6,1023.6,0,13,298.6,25.7,10,10,2024-02-21T07:01:45,2024-02-21T18:38:46,0.4,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-22,28.1,7.1,18.4,26.8,5.9,18,-1.1,31.7,0,0,0,,0,0,28.4,17.4,15.4,1015.6,0,11.6,297.5,25.8,10,10,2024-02-22T07:01:06,2024-02-22T18:39:10,0.44,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-23,28.1,8.5,18.8,26.7,7.9,18.5,-2.1,29.4,0,0,0,,0,0,28.8,22.4,65.6,1014.7,0.7,12.3,297.1,25.6,10,10,2024-02-23T07:00:26,2024-02-23T18:39:34,0.47,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-24,27.2,4.7,17.9,26.5,4.7,17.8,4.4,48.4,0,0,0,,0,0,31,23.2,31.8,1018.7,14.1,7.1,288.2,24.9,10,10,2024-02-24T06:59:45,2024-02-24T18:39:58,0.5,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76679399999,76680099999,MMCB,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-02-25,27.9,11.4,19.2,26.6,11.4,19.1,2.2,37.5,0,0,0,,0,0,37.1,22.1,3.5,1018.8,17.6,11.7,297.7,25.6,10,10,2024-02-25T06:59:04,2024-02-25T18:40:21,0.54,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-26,28.1,3.7,18.4,26.7,3.7,18.1,-0.5,33.7,0,0,0,,0,0,28.8,14.4,13,1016.1,4.6,11,300.9,25.9,10,10,2024-02-26T06:58:22,2024-02-26T18:40:43,0.58,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-27,30.2,10.9,20.3,28.3,10.9,20,0.4,30.2,0,0,0,,0,0,28.8,17,122.9,1014.7,13.4,12.9,292.7,25.3,10,10,2024-02-27T06:57:39,2024-02-27T18:41:05,0.61,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-02-28,28.9,6.1,20.1,27.3,6.1,19.8,0.9,33.2,0,0,0,,0,0,29.9,30.2,27,1014.5,17.2,10.8,289.8,25,10,10,2024-02-28T06:56:56,2024-02-28T18:41:27,0.64,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2024-02-29,27.8,10.6,19.2,26.5,10.6,19.1,3.5,41.8,0,0,0,,0,0,39.6,29.9,177.3,1016.8,23.1,11.4,296.8,25.6,10,10,2024-02-29T06:56:12,2024-02-29T18:41:48,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-01,32,4.9,19.2,29.7,4.9,19.1,2.3,36,0,0,0,,0,0,55.4,32.2,174.1,1017.9,66.7,11.9,297.9,25.6,10,10,2024-03-01T06:55:27,2024-03-01T18:42:09,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-02,27.5,8.8,19.9,26.7,8.8,19.8,4.5,38.7,0,0,0,,0,0,33.8,23,187.2,1013.9,31.9,11.8,300.8,25.8,10,10,2024-03-02T06:54:42,2024-03-02T18:42:29,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-03,29,11.1,19.6,27.6,11.1,19.4,3.2,35.9,0,0,0,,0,0,39.6,25.8,162.6,1014.5,29.9,14.3,295.2,25.6,10,10,2024-03-03T06:53:56,2024-03-03T18:42:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-04,28.1,11,20,26.8,11,19.8,4.5,41,0,0,0,,0,0,39.6,28.3,195.7,1009.1,37.9,9.8,300,26.1,10,10,2024-03-04T06:53:10,2024-03-04T18:43:09,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-05,28.5,2.4,18.8,27,2.4,18.6,1.3,34.9,0,0,0,,0,0,36,17.9,52.1,1011.3,5.2,10.6,309.9,26.9,10,10,2024-03-05T06:52:23,2024-03-05T18:43:28,0.84,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-06,29.4,11,20.3,27.8,11,20.1,4.6,38.6,0,0,0,,0,0,29.9,17.6,118.9,1008.9,0.1,10.9,305.3,26.4,10,10,2024-03-06T06:51:36,2024-03-06T18:43:47,0.88,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
